name,description,price
"ASUS TUF Dash F15, bĂ­lĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",15290
"ASUS TUF Dash F15, bĂ­lĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",17990
"ASUS TUF Dash F15, bĂ­lĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",19390
"ASUS TUF Dash F15, bĂ­lĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",18190
"ASUS TUF Dash F15, bĂ­lĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",18990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",21990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",25390
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",28990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",33990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",37990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",37990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",59990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",79990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",15490
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",15990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",15990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",19290
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",27990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",26690
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",25990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",26490
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",30990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",32990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",34990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",33990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",34490
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",36990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",36990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",36990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",46990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",43990
"Acer Aspire 5 (A515-55-56SL), stĹ™Ă­brnĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",56990
"Dell XPS 13 (9300), stĹ™Ă­brnĂˇ/ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",46990
"Dell XPS 13 (9300), stĹ™Ă­brnĂˇ/ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",50490
"Dell XPS 13 (9300), stĹ™Ă­brnĂˇ/ÄŤernĂˇ                        ","GamingovĂ˝ notebook v dostupnĂ©m provedenĂ­ Ĺ™ady IdeaPad Gaming 3. 6jĂˇdrovĂ˝ procesor AMD Ryzen 5 4600H (3GHz, TB 4GHz, 12 vlĂˇken), 8GB operaÄŤnĂ­ pamÄ›ti DDR4, grafika NVIDIA GeForce GTX 1650 4GB GDDR6, 15.6"" IPS FullHD displej (1920x1080 bodĹŻ), disk 256GB SSD M.2 PCIe NVMe, bez mechaniky, WiFi ac, Bluetooth 5.0, HDMI, HD kamera, 3x USB (2x 3.0/3.1/3.2 Gen 1 a 1x Type-C 3.1/3.2 Gen 1), podsvĂ­cenĂˇ klĂˇvesnice, bez operaÄŤnĂ­ho systĂ©mu.",49990
