name,description,price
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - Intel Core i7 10875H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 Super Max-Q 8GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  80 Wh baterie, Hmotnost 2,25 kg,  Windows 10 Home (NBD) ",51990
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - AMD Ryzen 7 4800H,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,46 kg,  Bez operačního systému ",24561
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - Intel Core i5 9300H Coffee Lake,  15.6 IPS antireflexní 1920 × 1080,  RAM  8GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB-C, WiFi 5,  57 Wh baterie, Hmotnost 2,3 kg,  Bez operačního systému ",22990
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - AMD Ryzen 5 4600H,  15.6 IPS antireflexní 1920 × 1080,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 4GB,  SSD  256GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 5, Hmotnost 2,2 kg,  Bez operačního systému ",16046
Acer Predator Helios 300 Abyssal Black kovový,"Notebook - Intel Core i7 10875H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,25 kg,  Windows 10 Pro (NBD) ",47490
Acer Predator Helios 300 Abyssal Black kovový,"Notebook - Intel Core i7 10875H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,25 kg,  Windows 10 Pro (NBD) ",45990
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  17.3 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  512GB  +  HDD  1TB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 5,  52,5 Wh baterie, Hmotnost 2,74 kg,  Windows 10 Home (20C94EA) ",35990
Acer Predator Helios 300 Abyssal Black kovový,"Tablet PC - Intel Core i7 10750H Comet Lake,  dotykový 15.6 IPS antireflexní 3840 × 2160,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti Max-Q 4GB,  SSD  512GB + Intel Optane 32GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, stylus, WiFi 6,  7290 mAh baterie, Hmotnost 2,04 kg,  Windows 10 Pro (1N7P9EA) ",52990
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 300Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  čtečka otisků prstů, WiFi 6,  5965 mAh baterie, Hmotnost 2,65 kg,  Windows 10 Home (NBD) ",40990
Acer Predator Helios 300 Abyssal Black kovový,"Ultrabook - Intel Core i7 1185G7 Tiger Lake,  14 IPS matný 1920 × 1080,  RAM  16GB LPDDR4X,  NVIDIA GeForce GTX 1650 Max-Q 4GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB-C,  čtečka otisků prstů, WiFi 6,  52 Wh baterie, Hmotnost 1,29 kg,  Windows 10 Home  (GDDR6) ",39990
Acer Predator Helios 300 Abyssal Black kovový,"Notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 4GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,2 kg,  Windows 10 Home (NBD) ",25989
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,3 kg,  Windows 10 Home 1 Zone RGB, MIL-STD 810G ",27990
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti Max-Q 6GB,  SSD  256GB  +  HDD  1TB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  5250 mAh baterie, Hmotnost 2,25 kg,  Windows 10 Home (20C61EA) ",31990
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060 Max-Q 6GB,  SSD  256GB  +  HDD  1TB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  52,5 Wh baterie, Hmotnost 2,25 kg,  Windows 10 Home (20C62EA) ",33990
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - Intel Core i9 10980HK Comet Lake,  15.6 OLED matný 3840 × 2160,  RAM  64GB DDR4,  NVIDIA GeForce RTX 3080 8GB 105 W,  SSD  2000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  94 Wh baterie, Hmotnost 2 kg,  Windows 10 Pro ",89490
Acer Predator Helios 300 Abyssal Black kovový,"Ultrabook - Intel Core i7 10750H Comet Lake,  dotykový 15.6 IPS lesklý 3840 × 2400,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB-C,  čtečka otisků prstů, WiFi 6,  7544 mAh baterie, Hmotnost 2,05 kg,  Windows 10 Pro (NBD) ",70990
Acer Predator Helios 300 Abyssal Black kovový,"Herní notebook - AMD Ryzen 7 4800H,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  70,9 Wh baterie, Hmotnost 2,46 kg,  Windows 10 Home (1X2G2EA) ",33990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 1185G7 Tiger Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti Max-Q 6GB,  SSD  512GB, podsvícená RGB klávesnice,  webkamera,  USB-C, WiFi 6,  52 Wh baterie, Hmotnost 1,69 kg,  Windows 10 Home ",33990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10870H Comet Lake,  17.3 IPS antireflexní 1920 × 1080 300Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 3070 8GB 105 W,  SSD  512GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  99 Wh baterie, Hmotnost 2,7 kg,  Windows 10 Home ",58690
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 9750H Coffee Lake,  15.6 IPS matný 1920 × 1080 120Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB-C,  4článková baterie 55 Wh,  HDD upgrade kit,  Windows 10 Home (AN515-54-7386)",36590
MSI Stealth 15M A11SDK-041CZ celokovový,"Notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS antireflexní 3840 × 2160,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti Max-Q 4GB,  SSD  1000GB,  numerická klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6, Hmotnost 1,9 kg,  Windows 10 Pro ",46990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  7,9 Wh baterie, Hmotnost 2,46 kg,  Windows 10 Home (1X2E3EA) ",42990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 Max-Q 8GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  70,9 Wh baterie, Hmotnost 2,46 kg,  Windows 10 Home (1X2E1EA) ",38990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 9750H Coffee Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti Max-Q 6GB,  SSD  256GB  +  HDD  1TB 5400 ot/min,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 5,  51 Wh baterie, Hmotnost 2,34 kg,  Windows 10 Home (NBD) ",29990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 300Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2080 Super Max-Q 8GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 5,  76 Wh baterie, Hmotnost 2 kg,  Windows 10 Home ",54990
MSI Stealth 15M A11SDK-041CZ celokovový,"Ultrabook - Intel Core i7 10875H Comet Lake,  17 IPS lesklý 3840 × 2400,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2060 Max-Q 6GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  čtečka otisků prstů, WiFi 6,  97 Wh baterie, Hmotnost 2,53 kg,  Windows 10 Pro (NBD) ",94990
MSI Stealth 15M A11SDK-041CZ celokovový,"Notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS antireflexní 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti Max-Q 4GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6, Hmotnost 1,7 kg,  Windows 10 Pro (NBD) ",77990
MSI Stealth 15M A11SDK-041CZ celokovový,"Ultrabook - Intel Core i7 10750H Comet Lake,  15.6 IPS antireflexní 1920 × 1200,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB-C,  čtečka otisků prstů, WiFi 6,  7544 mAh baterie, Hmotnost 2,05 kg,  Windows 10 Pro (NBD) ",59990
MSI Stealth 15M A11SDK-041CZ celokovový,"Tablet PC - Intel Core i7 1065G7 Ice Lake,  dotykový 13.5 IPS 3000 × 2000,  RAM  32GB LPDDR4X,  NVIDIA GeForce GTX 1650 Max-Q 4GB,  SSD 512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  7640 mAh baterie, Hmotnost 1,53 kg,  Windows 10 Home ",74990
MSI Stealth 15M A11SDK-041CZ celokovový,"Notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS antireflexní 3840 × 2160,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1050 3GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6, LTE, Hmotnost 2,07 kg,  Windows 10 Pro ",61390
MSI Stealth 15M A11SDK-041CZ celokovový,"Notebook - Intel Core i7 9750HF Coffee Lake,  17 IPS matný 1920 × 1200,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  57 Wh baterie, Hmotnost 2,39 kg,  Windows 10 Home H700GV-AV075T ",43990
MSI Stealth 15M A11SDK-041CZ celokovový,"Tablet PC - Intel Core i7 1065G7 Ice Lake,  dotykový 13.5 IPS 3000 × 2000,  RAM  16GB LPDDR4X,  NVIDIA GeForce GTX 1650 Max-Q 4GB,  SSD 256GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  7640 mAh baterie, Hmotnost 1,53 kg,  Windows 10 Home ",61989
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 antireflexní 1920 × 1080 300Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 Max-Q 8GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB 3.2 Gen 2,  čtečka otisků prstů, WiFi 6,  5965 mAh baterie, Hmotnost 2,65 kg,  Windows 10 Pro (NBD) ",48990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10870H Comet Lake,  15.6 IPS matný 1920 × 1080 240Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB,  SSD  1000GB, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  65 Wh baterie, Hmotnost 2,38 kg,  Windows 10 Home ",51990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10870H Comet Lake,  17.3 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060 Max-Q 6GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  52,5 Wh baterie, Hmotnost 2,74 kg,  Windows 10 Home (3Z7P9EA) ",39990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10875H Comet Lake,  17.3 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 8GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6,  66 Wh baterie, Hmotnost 2,83 kg,  Windows 10 Home 3ms odezva, 4-Zone RGB, chlazení pomocí tekutého kovu  ",50990
MSI Stealth 15M A11SDK-041CZ celokovový,"Notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS antireflexní 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 4GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  97 Wh baterie, Hmotnost 1,9 kg,  Windows 10 Pro (NBD) ",39990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS matný 1920 × 1080 120Hz,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 5,  68 Wh baterie, Hmotnost 2,55 kg,  Windows 10 Home (NBD) ",28990
MSI Stealth 15M A11SDK-041CZ celokovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  17.3 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 Super 8GB,  SSD  512GB  +  HDD  1TB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  7000 mAh baterie, Hmotnost 3,3 kg,  Windows 10 Home (1X2K9EA) ",47990
MSI Stealth 15M A11SDK-041CZ celokovový,"Tablet PC - Intel Core i7 10875H Comet Lake,  15.6 IPS matný 3840 × 2160,  RAM  32GB DDR4-SDRAM,  NVIDIA GeForce RTX 2080 Super 8GB,  SSD  2000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, stylus, WiFi 6, Hmotnost 2,5 kg,  Windows 10 Pro (CC715-71-79TB) ",99990
Acer ConceptD 7 White celokovový,"Notebook - Intel Core i7 10875H Comet Lake,  15.6 IPS matný 3840 × 2160,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2080 Super 8GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB-C, WiFi 6,  84 Wh baterie, Hmotnost 2,1 kg,  Windows 10 Pro (CN715-72G-79P8) ",89990
Acer ConceptD 7 White celokovový,"Tablet PC - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 4GB,  SSD  512GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6, Hmotnost 2,2 kg,  Windows 10 Pro (CC315-72G-7875) ",47990
Acer ConceptD 7 White celokovový,"Notebook - Intel Core i7 10750H Comet Lake,  14 IPS matný 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6, Hmotnost 1,5 kg,  Windows 10 Pro (CN314-72G-70RF) ",44990
Acer ConceptD 7 White celokovový,"Notebook - Intel Core i7 9750H Coffee Lake,  17.3 IPS matný 3840 × 2160,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  3815 mAh baterie, Hmotnost 2,83 kg,  Windows 10 Pro, HDD upgrade kit (CN517-71-79S7) ",64990
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i7 10870H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 300Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 3070 8GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1, WiFi 6, Hmotnost 2,1 kg,  Windows 10 Home (NBD), port grafického akcelerátoru ",75990
Acer ConceptD 7 White celokovový,"Herní notebook - AMD Ryzen 7 5800H,  15.6 IPS antireflexní 1920 × 1080 300Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3080 16GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1, WiFi 6,  90 Wh baterie, Hmotnost 2,3 kg,  Windows 10 Home ",78990
Acer ConceptD 7 White celokovový,"Ultrabook - Intel Core i7 10750H Comet Lake,  17 IPS antireflexní 1920 × 1200,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  čtečka otisků prstů, WiFi 6,  97 Wh baterie, Hmotnost 2,53 kg,  Windows 10 Pro (NBD) ",70990
Acer ConceptD 7 White celokovový,"Notebook - Intel Core i7 10750H Comet Lake,  dotykový 15.6 IPS matný 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti Max-Q 6GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  99,9 Wh baterie, Hmotnost 2,1 kg,  Windows 10 Home ",49990
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i7 9750H Coffee Lake,  15.6 IPS lesklý 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB 3.2 Gen 2,  USB-C, WiFi 5,  82 Wh baterie, Hmotnost 1,9 kg,  Windows 10 Home ",45990
Acer ConceptD 7 White celokovový,"Ultrabook - Intel Core i7 1185G7 Tiger Lake,  dotykový 15.6 IPS lesklý 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti Max-Q 4GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 2,  USB-C,  čtečka otisků prstů, WiFi 6,  82 Wh baterie, Hmotnost 1,79 kg,  Windows 10 Pro ",45990
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i9 10980HK Comet Lake,  15.6 VA matný 1920 × 1080 300Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2080 Super 8GB,  SSD  2000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  7544 mAh baterie, Hmotnost 2,11 kg,  Windows 10 Home (NBD) ",85990
Acer ConceptD 7 White celokovový,"Herní notebook - AMD Ryzen 7 4800HS,  14 IPS matný 1920 × 1080 120Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti Max-Q 6GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6, Hmotnost 1,7 kg,  Windows 10 Home ",43691
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i7 9750H Coffee Lake,  15.6 IPS antireflexní 1920 × 1080 240Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 8GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB 3.2 Gen 2,  USB-C, WiFi 5, Hmotnost 2 kg,  Windows 10 Home ",40661
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i7 10870H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6,  66 Wh baterie, Hmotnost 2,3 kg,  Windows 10 Home G512LV-HN246T ",39890
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  51 Wh baterie, Hmotnost 1,86 kg,  Windows 10 Home ",26990
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i7 9750H Coffee Lake,  17.3 IPS matný 1920 × 1080 144Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2080 Max-Q 8GB,  SSD  2000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 2,  USB-C,  WiFi 802.11ac,  4článková baterie 82 Wh,  Windows 10 Home ",86470
Acer ConceptD 7 White celokovový,"Notebook - Intel Core i9 9880H Coffee Lake,  15.6 IPS matný 3840 × 2160,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1TB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  Thunderbolt 3, čtečka otisků prstů,  WiFi 802.11ac,  4článková baterie 5280 mAh,  Windows 10 Pro P65 Creator 9SE-1278CZ",62690
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i7 10870H Comet Lake,  17.3 IPS matný 1920 × 1080 240Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  65 Wh baterie, Hmotnost 2,9 kg,  Windows 10 Home ",52241
Acer ConceptD 7 White celokovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 300Hz,  RAM  32GB DDR4-SDRAM,  NVIDIA GeForce RTX 2080 Super 8GB,  SSD  2000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,1 kg,  Windows 10 Home (PT515-52-70HB) ",55990
